Date,Username,Rating,Review Text,cleaning,case_folding,normalisasi,tokenize,stopword removal,stemming_data
2025-06-05 08:51:54,Najwa Shihab,1,"sistem gacha collector tolong jangan di ubah jadi skin utama nya cuman 2, collector sama epic limit, nanti collector yang lama jadi gak bakal resale, tolong nanti kembalikan sistem gacha collector yang skin utama nya 3 skin collector, jangan 1 skin collector dan 1 skin luckybox. dan sistem pembelian angela asl yang resale juga gausah di ubah ubah lah kalau bisa, masa di ubah demi kepentingan sendiri, kikir amat.",sistem gacha collector tolong jangan di ubah jadi skin utama nya cuman  collector sama epic limit nanti collector yang lama jadi gak bakal resale tolong nanti kembalikan sistem gacha collector yang skin utama nya  skin collector jangan  skin collector dan  skin luckybox dan sistem pembelian angela asl yang resale juga gausah di ubah ubah lah kalau bisa masa di ubah demi kepentingan sendiri kikir amat,sistem gacha collector tolong jangan di ubah jadi skin utama nya cuman  collector sama epic limit nanti collector yang lama jadi gak bakal resale tolong nanti kembalikan sistem gacha collector yang skin utama nya  skin collector jangan  skin collector dan  skin luckybox dan sistem pembelian angela asl yang resale juga gausah di ubah ubah lah kalau bisa masa di ubah demi kepentingan sendiri kikir amat,sistem gacha collector tolong jangan di ubah jadi skin utama ya cuman collector sama epic limit nanti collector yang lama jadi tidak bakal resale tolong nanti kembalikan sistem gacha collector yang skin utama ya skin collector jangan skin collector dan skin luckybox dan sistem pembelian angela asl yang resale juga di ubah ubah lah kalau bisa masa di ubah demi kepentingan sendiri kikir amat,"['sistem', 'gacha', 'collector', 'tolong', 'jangan', 'di', 'ubah', 'jadi', 'skin', 'utama', 'ya', 'cuman', 'collector', 'sama', 'epic', 'limit', 'nanti', 'collector', 'yang', 'lama', 'jadi', 'tidak', 'bakal', 'resale', 'tolong', 'nanti', 'kembalikan', 'sistem', 'gacha', 'collector', 'yang', 'skin', 'utama', 'ya', 'skin', 'collector', 'jangan', 'skin', 'collector', 'dan', 'skin', 'luckybox', 'dan', 'sistem', 'pembelian', 'angela', 'asl', 'yang', 'resale', 'juga', 'di', 'ubah', 'ubah', 'lah', 'kalau', 'bisa', 'masa', 'di', 'ubah', 'demi', 'kepentingan', 'sendiri', 'kikir', 'amat']","['sistem', 'gacha', 'collector', 'tolong', 'ubah', 'skin', 'utama', 'ya', 'cuman', 'collector', 'epic', 'limit', 'collector', 'resale', 'tolong', 'kembalikan', 'sistem', 'gacha', 'collector', 'skin', 'utama', 'ya', 'skin', 'collector', 'skin', 'collector', 'skin', 'luckybox', 'sistem', 'pembelian', 'angela', 'asl', 'resale', 'ubah', 'ubah', 'ubah', 'kepentingan', 'kikir']",sistem gacha collector tolong ubah skin utama ya cuman collector epic limit collector resale tolong kembali sistem gacha collector skin utama ya skin collector skin collector skin luckybox sistem beli angela asl resale ubah ubah ubah penting kikir
2025-06-05 08:50:28,Rian Saepuloh,5,moonton tolong kasih saya winstrek,moonton tolong kasih saya winstrek,moonton tolong kasih saya winstrek,moonton tolong kasih saya winstrek,"['moonton', 'tolong', 'kasih', 'saya', 'winstrek']","['moonton', 'tolong', 'kasih', 'winstrek']",moonton tolong kasih winstrek
2025-06-05 08:49:25,Player Mobile legends,4,geme ini bagus banget tapi tolong kalo download nyh itu ngabisin kuata banget,geme ini bagus banget tapi tolong kalo download nyh itu ngabisin kuata banget,geme ini bagus banget tapi tolong kalo download nyh itu ngabisin kuata banget,geme ini bagus banget tapi tolong kalau download nyh itu ngabisin kuata banget,"['geme', 'ini', 'bagus', 'banget', 'tapi', 'tolong', 'kalau', 'download', 'nyh', 'itu', 'ngabisin', 'kuata', 'banget']","['geme', 'bagus', 'banget', 'tolong', 'download', 'nyh', 'ngabisin', 'kuata', 'banget']",geme bagus banget tolong download nyh ngabisin kuata banget
2025-06-05 08:46:53,Dalamo Dia,1,"game nya bagus memberi kesenangan, memberi kebahagian, pokoknya memberi semua rasa terutama yang paling dikasih rasa inginnya menghapus game ini namun saya tidak menghapusnya karena saya tidak mementingkan itu tapi kali ini tidak tolong dihapus game nya dan diberi bintang satu saya tidak ingin kalian merasa gila seperti saya，dan terima kasih. satu lagi punya tim kita udah berjuang bukannya mvp katanya nilai kemampuan juga mana. satu lagi katanya waktu gw mau report ehh gak di cek dulu langsung",game nya bagus memberi kesenangan memberi kebahagian pokoknya memberi semua rasa terutama yang paling dikasih rasa inginnya menghapus game ini namun saya tidak menghapusnya karena saya tidak mementingkan itu tapi kali ini tidak tolong dihapus game nya dan diberi bintang satu saya tidak ingin kalian merasa gila seperti sayadan terima kasih satu lagi punya tim kita udah berjuang bukannya mvp katanya nilai kemampuan juga mana satu lagi katanya waktu gw mau report ehh gak di cek dulu langsung,game nya bagus memberi kesenangan memberi kebahagian pokoknya memberi semua rasa terutama yang paling dikasih rasa inginnya menghapus game ini namun saya tidak menghapusnya karena saya tidak mementingkan itu tapi kali ini tidak tolong dihapus game nya dan diberi bintang satu saya tidak ingin kalian merasa gila seperti sayadan terima kasih satu lagi punya tim kita udah berjuang bukannya mvp katanya nilai kemampuan juga mana satu lagi katanya waktu gw mau report ehh gak di cek dulu langsung,game ya bagus memberi kesenangan memberi kebahagian pokoknya memberi semua rasa terutama yang paling dikasih rasa inginnya menghapus game ini namun saya tidak menghapusnya karena saya tidak mementingkan itu tapi kali ini tidak tolong dihapus game ya dan diberi bintang satu saya tidak ingin kalian merasa gila seperti sayadan terima kasih satu lagi punya tim kita sudah berjuang bukannya mvp katanya nilai kemampuan juga mana satu lagi katanya waktu gue mau report eh tidak di cek dulu langsung,"['game', 'ya', 'bagus', 'memberi', 'kesenangan', 'memberi', 'kebahagian', 'pokoknya', 'memberi', 'semua', 'rasa', 'terutama', 'yang', 'paling', 'dikasih', 'rasa', 'inginnya', 'menghapus', 'game', 'ini', 'namun', 'saya', 'tidak', 'menghapusnya', 'karena', 'saya', 'tidak', 'mementingkan', 'itu', 'tapi', 'kali', 'ini', 'tidak', 'tolong', 'dihapus', 'game', 'ya', 'dan', 'diberi', 'bintang', 'satu', 'saya', 'tidak', 'ingin', 'kalian', 'merasa', 'gila', 'seperti', 'sayadan', 'terima', 'kasih', 'satu', 'lagi', 'punya', 'tim', 'kita', 'sudah', 'berjuang', 'bukannya', 'mvp', 'katanya', 'nilai', 'kemampuan', 'juga', 'mana', 'satu', 'lagi', 'katanya', 'waktu', 'gue', 'mau', 'report', 'eh', 'tidak', 'di', 'cek', 'dulu', 'langsung']","['game', 'ya', 'bagus', 'kesenangan', 'kebahagian', 'pokoknya', 'dikasih', 'inginnya', 'menghapus', 'game', 'menghapusnya', 'mementingkan', 'kali', 'tolong', 'dihapus', 'game', 'ya', 'bintang', 'gila', 'sayadan', 'terima', 'kasih', 'tim', 'berjuang', 'mvp', 'nilai', 'kemampuan', 'gue', 'report', 'eh', 'cek', 'langsung']",game ya bagus senang kebahagian pokok kasih ingin hapus game hapus penting kali tolong hapus game ya bintang gila sayadan terima kasih tim juang mvp nilai mampu gue report eh cek langsung
2025-06-05 08:46:30,alx wang,1,"WOIII MUNTON KASIH GUE PLAYER JAGO DONG JGN YANG ASAL PICK HERO MAIN GAJELAS GILIRAN DI KASIH MUSUH MAIN NYA KEK PRO PLAYER YANG ADIL DONG KLO MENYESUAIKAN KEMAMPUAN PLAYER RANDOM MASA GUE SAMPE LOSE STRIKE 14x GARA GARA DAPAT MUSUH PRO PLAYER TPI TIM GUE ISINYA ANOMALI BEBAN, KLO MVP KALAH JANGAN DI KURANGIN DONG BINTANG YA!!",WOIII MUNTON KASIH GUE PLAYER JAGO DONG JGN YANG ASAL PICK HERO MAIN GAJELAS GILIRAN DI KASIH MUSUH MAIN NYA KEK PRO PLAYER YANG ADIL DONG KLO MENYESUAIKAN KEMAMPUAN PLAYER RANDOM MASA GUE SAMPE LOSE STRIKE x GARA GARA DAPAT MUSUH PRO PLAYER TPI TIM GUE ISINYA ANOMALI BEBAN KLO MVP KALAH JANGAN DI KURANGIN DONG BINTANG YA,woiii munton kasih gue player jago dong jgn yang asal pick hero main gajelas giliran di kasih musuh main nya kek pro player yang adil dong klo menyesuaikan kemampuan player random masa gue sampe lose strike x gara gara dapat musuh pro player tpi tim gue isinya anomali beban klo mvp kalah jangan di kurangin dong bintang ya,woiii munton kasih gue player jago dong jangan yang asal pick hero main giliran di kasih musuh main ya kayak pro player yang adil dong kalau menyesuaikan kemampuan player random masa gue sampai lose strike kali gara gara dapat musuh pro player tapi tim gue isinya anomali beban kalau mvp kalah jangan di kurangi dong bintang ya,"['woiii', 'munton', 'kasih', 'gue', 'player', 'jago', 'dong', 'jangan', 'yang', 'asal', 'pick', 'hero', 'main', 'giliran', 'di', 'kasih', 'musuh', 'main', 'ya', 'kayak', 'pro', 'player', 'yang', 'adil', 'dong', 'kalau', 'menyesuaikan', 'kemampuan', 'player', 'random', 'masa', 'gue', 'sampai', 'lose', 'strike', 'kali', 'gara', 'gara', 'dapat', 'musuh', 'pro', 'player', 'tapi', 'tim', 'gue', 'isinya', 'anomali', 'beban', 'kalau', 'mvp', 'kalah', 'jangan', 'di', 'kurangi', 'dong', 'bintang', 'ya']","['woiii', 'munton', 'kasih', 'gue', 'player', 'jago', 'pick', 'hero', 'main', 'giliran', 'kasih', 'musuh', 'main', 'ya', 'kayak', 'pro', 'player', 'adil', 'menyesuaikan', 'kemampuan', 'player', 'random', 'gue', 'lose', 'strike', 'kali', 'gara', 'gara', 'musuh', 'pro', 'player', 'tim', 'gue', 'isinya', 'anomali', 'beban', 'mvp', 'kalah', 'kurangi', 'bintang', 'ya']",woiii munton kasih gue player jago pick hero main gilir kasih musuh main ya kayak pro player adil sesuai mampu player random gue lose strike kali gara gara musuh pro player tim gue isi anomali beban mvp kalah kurang bintang ya
2025-06-05 08:45:10,Ganiya aleta Zefanya,1,game rusak saya harap game ini di blacklist di indonesia karna sangat merugikan para pelajar di indonesia saya mohon hilang kan miya tiktok dan saya berterima kasih atas kerja sama nya,game rusak saya harap game ini di blacklist di indonesia karna sangat merugikan para pelajar di indonesia saya mohon hilang kan miya tiktok dan saya berterima kasih atas kerja sama nya,game rusak saya harap game ini di blacklist di indonesia karna sangat merugikan para pelajar di indonesia saya mohon hilang kan miya tiktok dan saya berterima kasih atas kerja sama nya,game rusak saya harap game ini di blacklist di indonesia karena sangat merugikan para pelajar di indonesia saya mohon hilang kan miya tiktok dan saya berterima kasih atas kerja sama ya,"['game', 'rusak', 'saya', 'harap', 'game', 'ini', 'di', 'blacklist', 'di', 'indonesia', 'karena', 'sangat', 'merugikan', 'para', 'pelajar', 'di', 'indonesia', 'saya', 'mohon', 'hilang', 'kan', 'miya', 'tiktok', 'dan', 'saya', 'berterima', 'kasih', 'atas', 'kerja', 'sama', 'ya']","['game', 'rusak', 'harap', 'game', 'blacklist', 'indonesia', 'merugikan', 'pelajar', 'indonesia', 'mohon', 'hilang', 'miya', 'tiktok', 'berterima', 'kasih', 'kerja', 'ya']",game rusak harap game blacklist indonesia rugi ajar indonesia mohon hilang miya tiktok terima kasih kerja ya
2025-06-05 08:44:26,Nydya Adhwa Ardinsyah,1,cape lah gw,cape lah gw,cape lah gw,capek lah gue,"['capek', 'lah', 'gue']","['capek', 'gue']",capek gue
2025-06-05 08:43:58,afix al,3,ml Sekarang ad rusak rusak nya perbaiki lah moontoon,ml Sekarang ad rusak rusak nya perbaiki lah moontoon,ml sekarang ad rusak rusak nya perbaiki lah moontoon,ml sekarang ada rusak rusak ya perbaiki lah moontoon,"['ml', 'sekarang', 'ada', 'rusak', 'rusak', 'ya', 'perbaiki', 'lah', 'moontoon']","['ml', 'rusak', 'rusak', 'ya', 'perbaiki', 'moontoon']",ml rusak rusak ya baik moontoon
2025-06-05 08:41:17,Indra Kurniawan,5,"abis di update tiap ganti id harus check data terus, bukan jadi solusi malah ganggu signal",abis di update tiap ganti id harus check data terus bukan jadi solusi malah ganggu signal,abis di update tiap ganti id harus check data terus bukan jadi solusi malah ganggu signal,habis di update tiap ganti id harus check data terus bukan jadi solusi malah ganggu signal,"['habis', 'di', 'update', 'tiap', 'ganti', 'id', 'harus', 'check', 'data', 'terus', 'bukan', 'jadi', 'solusi', 'malah', 'ganggu', 'signal']","['habis', 'update', 'ganti', 'id', 'check', 'data', 'solusi', 'ganggu', 'signal']",habis update ganti id check data solusi ganggu signal
2025-06-05 08:41:04,Nurdina Abdillah,1,bisa tidak hilang kan dark sistem.. hanya itu yang kami mau!!! sini saya jelasin apa itu dark sistem contohnya.. satu tim saya ada yang komputer... atau setim saya rank nya di bawah. ada lagi... tim saya rata rank nya sedang kan musuh.. rank nya memang sama tapi mantan rank atau rank tertinggi nya itu tinggi!! saya honor musuh honor tapi dia sudah imortal!!! tolong perbaiki yang adil lah memberikan tim,bisa tidak hilang kan dark sistem hanya itu yang kami mau sini saya jelasin apa itu dark sistem contohnya satu tim saya ada yang komputer atau setim saya rank nya di bawah ada lagi tim saya rata rank nya sedang kan musuh rank nya memang sama tapi mantan rank atau rank tertinggi nya itu tinggi saya honor musuh honor tapi dia sudah imortal tolong perbaiki yang adil lah memberikan tim,bisa tidak hilang kan dark sistem hanya itu yang kami mau sini saya jelasin apa itu dark sistem contohnya satu tim saya ada yang komputer atau setim saya rank nya di bawah ada lagi tim saya rata rank nya sedang kan musuh rank nya memang sama tapi mantan rank atau rank tertinggi nya itu tinggi saya honor musuh honor tapi dia sudah imortal tolong perbaiki yang adil lah memberikan tim,bisa tidak hilang kan dark sistem hanya itu yang kami mau sini saya jelasin apa itu dark sistem contohnya satu tim saya ada yang komputer atau setim saya rank ya di bawah ada lagi tim saya rata rank ya sedang kan musuh rank ya memang sama tapi mantan rank atau rank tertinggi ya itu tinggi saya honor musuh honor tapi dia sudah imortal tolong perbaiki yang adil lah memberikan tim,"['bisa', 'tidak', 'hilang', 'kan', 'dark', 'sistem', 'hanya', 'itu', 'yang', 'kami', 'mau', 'sini', 'saya', 'jelasin', 'apa', 'itu', 'dark', 'sistem', 'contohnya', 'satu', 'tim', 'saya', 'ada', 'yang', 'komputer', 'atau', 'setim', 'saya', 'rank', 'ya', 'di', 'bawah', 'ada', 'lagi', 'tim', 'saya', 'rata', 'rank', 'ya', 'sedang', 'kan', 'musuh', 'rank', 'ya', 'memang', 'sama', 'tapi', 'mantan', 'rank', 'atau', 'rank', 'tertinggi', 'ya', 'itu', 'tinggi', 'saya', 'honor', 'musuh', 'honor', 'tapi', 'dia', 'sudah', 'imortal', 'tolong', 'perbaiki', 'yang', 'adil', 'lah', 'memberikan', 'tim']","['hilang', 'dark', 'sistem', 'jelasin', 'dark', 'sistem', 'contohnya', 'tim', 'komputer', 'setim', 'rank', 'ya', 'tim', 'rank', 'ya', 'musuh', 'rank', 'ya', 'mantan', 'rank', 'rank', 'tertinggi', 'ya', 'honor', 'musuh', 'honor', 'imortal', 'tolong', 'perbaiki', 'adil', 'tim']",hilang dark sistem jelasin dark sistem contoh tim komputer tim rank ya tim rank ya musuh rank ya mantan rank rank tinggi ya honor musuh honor imortal tolong baik adil tim
2025-06-05 08:38:19,Agus Tugani,2,"permainan Yang tidak adil,apalagi kalau kita mnang terus, pasti dikasih tim yg tolol",permainan Yang tidak adilapalagi kalau kita mnang terus pasti dikasih tim yg tolol,permainan yang tidak adilapalagi kalau kita mnang terus pasti dikasih tim yg tolol,permainan yang tidak adilapalagi kalau kita mnang terus pasti dikasih tim yang tolol,"['permainan', 'yang', 'tidak', 'adilapalagi', 'kalau', 'kita', 'mnang', 'terus', 'pasti', 'dikasih', 'tim', 'yang', 'tolol']","['permainan', 'adilapalagi', 'mnang', 'dikasih', 'tim', 'tolol']",main adilapalagi mnang kasih tim tolol
2025-06-05 08:37:31,Rianti Agustina,1,"jelek game nya gak jelas gak usah download, skin 5000 fragmen jadi harus 10000 gila gak usah download",jelek game nya gak jelas gak usah download skin  fragmen jadi harus  gila gak usah download,jelek game nya gak jelas gak usah download skin  fragmen jadi harus  gila gak usah download,jelek game ya tidak jelas tidak usah download skin fragmen jadi harus gila tidak usah download,"['jelek', 'game', 'ya', 'tidak', 'jelas', 'tidak', 'usah', 'download', 'skin', 'fragmen', 'jadi', 'harus', 'gila', 'tidak', 'usah', 'download']","['jelek', 'game', 'ya', 'download', 'skin', 'fragmen', 'gila', 'download']",jelek game ya download skin fragmen gila download
2025-06-05 08:37:03,Ramzy Kurniawan,1,ngasih musuh yg setara lh montoon,ngasih musuh yg setara lh montoon,ngasih musuh yg setara lh montoon,mengasih musuh yang setara boleh montoon,"['mengasih', 'musuh', 'yang', 'setara', 'boleh', 'montoon']","['mengasih', 'musuh', 'setara', 'montoon']",asih musuh tara montoon
2025-06-05 08:36:03,Pertou Terre,1,dikasih tim jelek musuhnya malah pro player,dikasih tim jelek musuhnya malah pro player,dikasih tim jelek musuhnya malah pro player,dikasih tim jelek musuhnya malah pro player,"['dikasih', 'tim', 'jelek', 'musuhnya', 'malah', 'pro', 'player']","['dikasih', 'tim', 'jelek', 'musuhnya', 'pro', 'player']",kasih tim jelek musuh pro player
2025-06-05 08:35:43,Samuel arne,5,god game,god game,god game,god game,"['god', 'game']","['god', 'game']",god game
2025-06-05 08:35:35,Riky Wrm,1,"Dari dulu sampai skrng problemnya memang selalu di jaringan yaa ? saya dah gonta ganti kartu sim juga, + guna wifi tetep aja di late game ping down ! hero jalan sendiri dan tiba² tereliminasi , sabar saya main ini game dari tahun 2017 sampe skrng 2025 , ngumpulin MMR dan winrate susah yaa NJG , knp lose nya ga masuk akal banget , ALWAYS PING nya down ! , apa memang ini game udah setting ya matchnya ? hampir setiap party pake HERO MMR PASTI LAG ! GILIRAN udah lOSESTREAK PING BARU DIKASIH LANCAR !",Dari dulu sampai skrng problemnya memang selalu di jaringan yaa  saya dah gonta ganti kartu sim juga  guna wifi tetep aja di late game ping down  hero jalan sendiri dan tiba tereliminasi  sabar saya main ini game dari tahun  sampe skrng   ngumpulin MMR dan winrate susah yaa NJG  knp lose nya ga masuk akal banget  ALWAYS PING nya down   apa memang ini game udah setting ya matchnya  hampir setiap party pake HERO MMR PASTI LAG  GILIRAN udah lOSESTREAK PING BARU DIKASIH LANCAR ,dari dulu sampai skrng problemnya memang selalu di jaringan yaa  saya dah gonta ganti kartu sim juga  guna wifi tetep aja di late game ping down  hero jalan sendiri dan tiba tereliminasi  sabar saya main ini game dari tahun  sampe skrng   ngumpulin mmr dan winrate susah yaa njg  knp lose nya ga masuk akal banget  always ping nya down   apa memang ini game udah setting ya matchnya  hampir setiap party pake hero mmr pasti lag  giliran udah losestreak ping baru dikasih lancar ,dari dulu sampai sekarang problemnya memang selalu di jaringan ya saya sudah gonta ganti kartu sim juga guna wifi tetap saja di late game ping down hero jalan sendiri dan tiba tereliminasi sabar saya main ini game dari tahun sampai sekarang ngumpulin mmr dan winrate susah ya njg kenapa lose ya tidak masuk akal banget always ping ya down apa memang ini game sudah setting ya matchnya hampir setiap party pakai hero mmr pasti lag giliran sudah losestreak ping baru dikasih lancar,"['dari', 'dulu', 'sampai', 'sekarang', 'problemnya', 'memang', 'selalu', 'di', 'jaringan', 'ya', 'saya', 'sudah', 'gonta', 'ganti', 'kartu', 'sim', 'juga', 'guna', 'wifi', 'tetap', 'saja', 'di', 'late', 'game', 'ping', 'down', 'hero', 'jalan', 'sendiri', 'dan', 'tiba', 'tereliminasi', 'sabar', 'saya', 'main', 'ini', 'game', 'dari', 'tahun', 'sampai', 'sekarang', 'ngumpulin', 'mmr', 'dan', 'winrate', 'susah', 'ya', 'njg', 'kenapa', 'lose', 'ya', 'tidak', 'masuk', 'akal', 'banget', 'always', 'ping', 'ya', 'down', 'apa', 'memang', 'ini', 'game', 'sudah', 'setting', 'ya', 'matchnya', 'hampir', 'setiap', 'party', 'pakai', 'hero', 'mmr', 'pasti', 'lag', 'giliran', 'sudah', 'losestreak', 'ping', 'baru', 'dikasih', 'lancar']","['problemnya', 'jaringan', 'ya', 'gonta', 'ganti', 'kartu', 'sim', 'wifi', 'late', 'game', 'ping', 'down', 'hero', 'jalan', 'tereliminasi', 'sabar', 'main', 'game', 'ngumpulin', 'mmr', 'winrate', 'susah', 'ya', 'njg', 'lose', 'ya', 'masuk', 'akal', 'banget', 'always', 'ping', 'ya', 'down', 'game', 'setting', 'ya', 'matchnya', 'party', 'pakai', 'hero', 'mmr', 'lag', 'giliran', 'losestreak', 'ping', 'dikasih', 'lancar']",problem jaring ya gonta ganti kartu sim wifi late game ping down hero jalan eliminasi sabar main game ngumpulin mmr winrate susah ya njg lose ya masuk akal banget always ping ya down game setting ya matchnya party pakai hero mmr lag gilir losestreak ping kasih lancar
